SaintVincentandtheGrenadines,95.1,88,76.1,64.6,58.9,57.3,55.8,54.2,52.6,51
Samoa,39.4,33.7,45.1,37,31.7,30.3,29,27.6,26.3,24.9
SaoTomeandPrincipe,123.2,115.4,107.7,100.2,93,91.3,89.5,87.8,86,84.3
SaudiArabia,84.7,59.9,37.2,20.7,12,11.4,10.7,10.1,9.5,8.8
Senegal,146.9,125.6,111.9,104.5,95.7,92.3,88.9,85.4,82,78.6
Serbia,46.2,36,30.8,25.6,21.9,21.3,20.7,20.2,19.6,19
Seychelles,67.6,68.1,57.9,57.9,59.9,59.4,58.9,58.4,57.9,57.4
SierraLeone,190.3,176.1,164.5,155.9,144.6,139.3,134.1,128.8,123.5,118.2
Singapore,8,7.9,7.4,7.5,6,5.5,5.1,4.7,4.2,3.8
Slovakia,51,45.4,27.2,20.7,20.7,20.6,20.5,20.4,20.3,20.2
Slovenia,34.7,19.5,9.2,5.9,4.9,4.7,4.5,4.2,4,3.8
SolomonIslands,98.9,84.8,71.1,70.1,62.6,59.8,56.9,54.1,51.3,48.4
Somalia,76.7,101.7,126.6,126.9,127.2,122.5,117.9,113.2,108.6,103.9
SouthAfrica,95.4,90.8,80.6,70.7,59.2,56.4,53.7,51,48.2,45.5
SouthSudan,141.2,136.1,129.8,119.9,98.3,91.8,85.3,78.9,72.4,65.9
Spain,15.1,9.7,8.1,10.3,12.2,11.4,10.7,9.9,9.2,8.4
SriLanka,33.5,29.3,29.2,27.9,22.3,20.8,19.3,17.8,16.3,14.8
Sudan,101.5,108,110.5,118.9,106.6,100.1,93.6,87.1,80.6,74
Suriname,71.2,65.3,59.9,55.2,51.3,50.2,49.2,48.2,47.2,46.1
Swaziland,141.8,124.8,109.4,102.4,88,84.5,81,77.4,73.9,70.4
Sweden,11.8,11.4,7.2,6.4,6,5.9,5.9,5.8,5.7,5.7
Switzerland,6.3,6.5,5.7,5.3,4.5,4.2,3.9,3.6,3.3,2.9
SyrianArabRepublic,82.1,67.9,64,53.7,44.6,43.5,42.5,41.5,40.5,39.4
Tajikistan,56.4,57.4,50.2,40.9,42.4,41.5,40.6,39.8,38.9,38.1
Tanzania(UnitedRepublicof),146.4,139.5,133.3,132,130.4,128.1,125.7,123.3,120.9,118.6
Thailand,53.2,50.2,45.7,41.9,42.4,42.9,43.3,43.7,44.2,44.6
TheformerYugoslavRepublicofMacedonia,48.7,43.2,34.8,23.7,20.7,20.1,19.4,18.8,18.2,17.6
Timor-Leste,54.5,59.5,71.9,70.1,65.8,62,58.1,54.3,50.4,46.6
Togo,127,109.7,97,93.6,92.7,92.6,92.4,92.3,92.2,92
Tonga,25.5,25.5,22.5,21.3,19,18.2,17.5,16.7,15.9,15.2
TrinidadandTobago,72.1,56.1,44.3,38.4,38.1,36.8,35.5,34.1,32.8,31.5
Tunisia,23.7,17.1,9.7,6.1,6,6.2,6.3,6.5,6.6,6.8
Turkey,71.1,60.8,53,45.1,39.7,37.3,34.9,32.4,30,27.6
Turkmenistan,22.3,26.4,25.4,24.4,20.9,20,19.1,18.2,17.3,16.4
Uganda,185.5,201.3,191,172.5,149.9,142.3,134.7,127.1,119.5,111.9
Ukraine,61.4,57.7,43.5,29.3,30.4,29.2,27.9,26.6,25.4,24.1
UnitedArabEmirates,74,41.7,27.6,25.6,29.9,29.8,29.8,29.7,29.7,29.7
UnitedKingdom,31.7,30.5,30.3,26.6,25.6,23.4,21.2,19,16.8,14.6
UnitedStates,53.3,59.6,51.3,43.2,39.7,36.3,32.9,29.4,26,22.6
Uruguay,66.4,70.6,67.3,63.5,61.2,60.2,59.2,58.2,57.2,56.1
Uzbekistan,42.8,58.1,40.6,18.3,18,17.9,17.9,17.8,17.8,17.7
Vanuatu,77.7,69.8,62,54.7,47.7,46.8,45.8,44.9,44,43.1
Venezuela(BolivarianRepublicof),100.2,94.9,90.6,88,82.6,81.9,81.3,80.6,80,79.4
VietNam,26.7,33.8,29.7,27.9,30.8,32.4,33.9,35.5,37.1,38.6
Yemen,152.5,146.2,111.3,86.3,78.1,74.8,71.5,68.1,64.8,61.5
Zambia,171,162.7,143.7,143.3,122,115.7,109.4,103.1,96.8,90.4
Zimbabwe,108.3,111,110.1,107.3,117.5,115.9,114.4,112.8,111.2,109.7
